k,p,seed,sample_index,outcome,onset_step,direction,steps_simulated
64,0.25,20260919,4971,certified,9032,"+x,-y",11216
64,0.25,20260919,4972,certified,2225,"-x,+y",4409
64,0.25,20260919,4973,certified,33972,"-x,+y",36156
64,0.25,20260919,4974,certified,9292,"-x,+y",11476
64,0.25,20260919,4975,certified,6081,"+x,+y",8265
64,0.25,20260919,4976,certified,28439,"+x,+y",30623
64,0.25,20260919,4977,certified,61163,"-x,+y",65805
64,0.25,20260919,4978,certified,11474,"-x,+y",13658
64,0.25,20260919,4979,certified,34145,"-x,-y",38064
64,0.25,20260919,4980,certified,15591,"+x,+y",17775
64,0.25,20260919,4981,certified,9139,"-x,+y",11329
64,0.25,20260919,4982,certified,38470,"-x,-y",42706
64,0.25,20260919,4983,certified,9027,"+x,-y",11211
64,0.25,20260919,4984,certified,18947,"+x,+y",22128
64,0.25,20260919,4985,certified,16568,"-x,+y",19751
64,0.25,20260919,4986,certified,24983,"+x,+y",27167
64,0.25,20260919,4987,certified,19668,"+x,+y",23072
64,0.25,20260919,4988,certified,15390,"+x,+y",17574
64,0.25,20260919,4989,certified,25652,"-x,+y",28417
64,0.25,20260919,4990,certified,13522,"+x,-y",15706
64,0.25,20260919,4991,certified,1159,"+x,+y",3346
64,0.25,20260919,4992,certified,3672,"-x,+y",5856
64,0.25,20260919,4993,certified,3158,"+x,+y",5362
64,0.25,20260919,4994,certified,9002,"+x,+y",11186
64,0.25,20260919,4995,certified,15504,"+x,-y",17749
64,0.25,20260919,4996,certified,15857,"-x,-y",18041
64,0.25,20260919,4997,certified,8631,"-x,-y",13060
64,0.25,20260919,4998,certified,50281,"-x,+y",54611
64,0.25,20260919,4999,certified,66955,"+x,+y",69139
64,0.25,20260919,5000,certified,4926,"+x,+y",7753
64,0.25,20260919,5001,certified,33727,"+x,+y",38054
64,0.25,20260919,5002,certified,5032,"-x,-y",7292
64,0.25,20260919,5003,certified,1979,"-x,-y",5264
64,0.25,20260919,5004,certified,2963,"+x,+y",5147
64,0.25,20260919,5005,certified,11510,"-x,-y",13700
64,0.25,20260919,5006,certified,13228,"-x,-y",16732
64,0.25,20260919,5007,certified,2932,"-x,+y",6539
64,0.25,20260919,5008,certified,9258,"-x,+y",12543
64,0.25,20260919,5009,certified,51604,"+x,+y",53958
64,0.25,20260919,5010,certified,13849,"+x,+y",16033
64,0.25,20260919,5011,certified,9342,"-x,+y",12372
64,0.25,20260919,5012,certified,28606,"-x,+y",34030
64,0.25,20260919,5013,certified,3395,"+x,+y",6690
64,0.25,20260919,5014,certified,2808,"-x,+y",4992
64,0.25,20260919,5015,certified,18341,"-x,-y",20525
64,0.25,20260919,5016,certified,68592,"-x,+y",73333
64,0.25,20260919,5017,certified,15477,"-x,-y",19188
64,0.25,20260919,5018,certified,15253,"+x,+y",17437
64,0.25,20260919,5019,certified,3003,"+x,+y",5187
64,0.25,20260919,5020,certified,16728,"+x,-y",20741
64,0.25,20260919,5021,certified,4083,"+x,+y",6267
64,0.25,20260919,5022,certified,20552,"-x,-y",22736
64,0.25,20260919,5023,certified,11905,"+x,+y",15351
64,0.25,20260919,5024,certified,1970,"+x,+y",5270
64,0.25,20260919,5025,certified,14113,"+x,-y",16297
64,0.25,20260919,5026,certified,16136,"+x,-y",18497
64,0.25,20260919,5027,certified,6443,"-x,+y",9474
64,0.25,20260919,5028,certified,3484,"+x,-y",7299
64,0.25,20260919,5029,certified,9798,"+x,-y",11982
64,0.25,20260919,5030,certified,2777,"-x,-y",6800
64,0.25,20260919,5031,certified,35059,"+x,+y",38311
64,0.25,20260919,5032,certified,13312,"-x,-y",16881
64,0.25,20260919,5033,certified,62107,"+x,+y",66026
64,0.25,20260919,5034,certified,6315,"+x,-y",8499
64,0.25,20260919,5035,certified,50037,"+x,-y",52599
64,0.25,20260919,5036,certified,4482,"+x,+y",6666
64,0.25,20260919,5037,certified,2461,"-x,-y",4645
64,0.25,20260919,5038,certified,4871,"-x,-y",7055
64,0.25,20260919,5039,certified,9150,"-x,-y",12960
64,0.25,20260919,5040,certified,2058,"-x,+y",5447
64,0.25,20260919,5041,certified,7510,"+x,-y",11003
64,0.25,20260919,5042,certified,35215,"-x,-y",39509
64,0.25,20260919,5043,certified,11827,"+x,+y",15426
64,0.25,20260919,5044,certified,9705,"-x,-y",11950
64,0.25,20260919,5045,certified,6317,"-x,-y",10434
64,0.25,20260919,5046,certified,30700,"+x,-y",34609
64,0.25,20260919,5047,certified,13656,"+x,-y",15840
64,0.25,20260919,5048,certified,52224,"-x,-y",56252
64,0.25,20260919,5049,certified,70623,"+x,-y",72813
64,0.25,20260919,5050,certified,14758,"+x,+y",16950
64,0.25,20260919,5051,certified,4067,"+x,+y",6946
64,0.25,20260919,5052,certified,8507,"+x,+y",12116
64,0.25,20260919,5053,certified,11038,"+x,-y",13222
64,0.25,20260919,5054,certified,28526,"-x,-y",30710
64,0.25,20260919,5055,certified,12165,"-x,+y",14399
64,0.25,20260919,5056,certified,73645,"-x,-y",77880
64,0.25,20260919,5057,certified,8869,"+x,-y",11109
64,0.25,20260919,5058,certified,20325,"+x,-y",22750
64,0.25,20260919,5059,certified,35013,"+x,+y",39660
64,0.25,20260919,5060,certified,24750,"-x,+y",26934
64,0.25,20260919,5061,certified,14528,"-x,-y",17117
64,0.25,20260919,5062,certified,6272,"-x,+y",8501
64,0.25,20260919,5063,certified,25883,"+x,+y",29594
64,0.25,20260919,5064,certified,30620,"-x,-y",34118
64,0.25,20260919,5065,certified,28827,"+x,+y",31282
64,0.25,20260919,5066,certified,10360,"-x,+y",12547
64,0.25,20260919,5067,certified,5812,"+x,+y",8401
64,0.25,20260919,5068,certified,11121,"+x,+y",13350
64,0.25,20260919,5069,certified,11759,"-x,-y",13943
64,0.25,20260919,5070,certified,30707,"-x,-y",34216
64,0.25,20260919,5071,certified,20765,"-x,+y",22997
64,0.25,20260919,5072,certified,4042,"+x,-y",7129
64,0.25,20260919,5073,certified,10333,"-x,+y",12517
64,0.25,20260919,5074,certified,5747,"-x,+y",7937
64,0.25,20260919,5075,certified,76490,"+x,+y",80192
64,0.25,20260919,5076,certified,24401,"+x,+y",26585
64,0.25,20260919,5077,certified,15660,"-x,-y",20104
64,0.25,20260919,5078,certified,13153,"-x,-y",15337
64,0.25,20260919,5079,certified,1246,"+x,-y",3430
64,0.25,20260919,5080,certified,28844,"-x,-y",32550
64,0.25,20260919,5081,certified,7726,"+x,-y",9910
64,0.25,20260919,5082,certified,13059,"+x,-y",15246
64,0.25,20260919,5083,certified,13548,"+x,-y",15732
64,0.25,20260919,5084,certified,3470,"-x,+y",7077
64,0.25,20260919,5085,certified,6847,"+x,-y",9031
64,0.25,20260919,5086,certified,8736,"-x,+y",10920
64,0.25,20260919,5087,certified,3816,"+x,-y",6799
64,0.25,20260919,5088,certified,19308,"-x,+y",23009
64,0.25,20260919,5089,certified,37795,"+x,+y",39979
64,0.25,20260919,5090,certified,33609,"-x,-y",36062
64,0.25,20260919,5091,certified,16987,"-x,-y",19176
64,0.25,20260919,5092,certified,11230,"-x,+y",13414
64,0.25,20260919,5093,certified,36574,"+x,+y",40072
64,0.25,20260919,5094,certified,42623,"-x,-y",45147
64,0.25,20260919,5095,certified,18441,"-x,+y",20625
64,0.25,20260919,5096,certified,22120,"+x,+y",25410
64,0.25,20260919,5097,certified,19905,"-x,+y",23929
64,0.25,20260919,5098,certified,5250,"+x,-y",7434
64,0.25,20260919,5099,certified,17122,"-x,+y",19899
64,0.25,20260919,5100,certified,9146,"+x,+y",11735
64,0.25,20260919,5101,certified,5501,"-x,-y",7685
64,0.25,20260919,5102,certified,7135,"-x,+y",9319
64,0.25,20260919,5103,certified,7821,"+x,-y",10005
64,0.25,20260919,5104,certified,20010,"+x,-y",22194
64,0.25,20260919,5105,certified,13969,"+x,-y",17671
64,0.25,20260919,5106,certified,10739,"+x,+y",12923
64,0.25,20260919,5107,certified,68692,"+x,+y",71784
64,0.25,20260919,5108,certified,3523,"+x,+y",5710
64,0.25,20260919,5109,certified,37584,"+x,-y",40047
64,0.25,20260919,5110,certified,13589,"-x,-y",16250
64,0.25,20260919,5111,certified,12575,"+x,-y",14759
64,0.25,20260919,5112,certified,11632,"+x,-y",13877
64,0.25,20260919,5113,certified,2091,"-x,-y",4275
64,0.25,20260919,5114,certified,7099,"+x,-y",9343
64,0.25,20260919,5115,certified,29078,"-x,+y",31262
64,0.25,20260919,5116,certified,10486,"+x,-y",14603
64,0.25,20260919,5117,certified,4659,"+x,+y",8266
64,0.25,20260919,5118,certified,7292,"-x,-y",9476
64,0.25,20260919,5119,certified,42729,"+x,+y",44913
64,0.25,20260919,5120,certified,6286,"-x,-y",8844
64,0.25,20260919,5121,certified,3776,"-x,+y",5960
64,0.25,20260919,5122,certified,8192,"-x,+y",12252
64,0.25,20260919,5123,certified,5979,"-x,-y",9274
64,0.25,20260919,5124,certified,3007,"+x,+y",6406
64,0.25,20260919,5125,certified,42580,"+x,-y",47229
64,0.25,20260919,5126,certified,974,"-x,-y",3915
64,0.25,20260919,5127,certified,7811,"+x,+y",10690
64,0.25,20260919,5128,certified,39493,"+x,+y",41844
64,0.25,20260919,5129,certified,7177,"+x,-y",9361
64,0.25,20260919,5130,certified,10520,"-x,-y",13810
64,0.25,20260919,5131,certified,29080,"-x,-y",31264
64,0.25,20260919,5132,certified,20244,"-x,+y",22560
64,0.25,20260919,5133,certified,22712,"+x,-y",26621
64,0.25,20260919,5134,certified,14880,"+x,-y",19319
64,0.25,20260919,5135,certified,4822,"+x,-y",7006
64,0.25,20260919,5136,certified,39489,"+x,+y",42774
64,0.25,20260919,5137,certified,39643,"-x,-y",41827
64,0.25,20260919,5138,certified,28952,"-x,+y",32861
64,0.25,20260919,5139,certified,11859,"-x,-y",14043
64,0.25,20260919,5140,certified,54165,"-x,-y",59114
64,0.25,20260919,5141,certified,34875,"-x,-y",37134
64,0.25,20260919,5142,certified,57532,"-x,-y",61238
64,0.25,20260919,5143,certified,13450,"-x,+y",15874
64,0.25,20260919,5144,certified,31443,"+x,-y",33627
64,0.25,20260919,5145,certified,5795,"+x,-y",8457
64,0.25,20260919,5146,certified,13016,"-x,+y",15942
64,0.25,20260919,5147,certified,7642,"+x,+y",9826
64,0.25,20260919,5148,certified,12215,"+x,-y",14777
64,0.25,20260919,5149,certified,7251,"+x,+y",10026
64,0.25,20260919,5150,certified,2231,"+x,-y",4415
64,0.25,20260919,5151,certified,20055,"+x,+y",23756
64,0.25,20260919,5152,certified,4790,"+x,-y",8293
64,0.25,20260919,5153,certified,9398,"+x,-y",11582
64,0.25,20260919,5154,certified,3142,"-x,+y",6531
64,0.25,20260919,5155,certified,12136,"-x,-y",14320
64,0.25,20260919,5156,certified,49532,"+x,-y",51716
64,0.25,20260919,5157,certified,17059,"+x,+y",19243
64,0.25,20260919,5158,certified,44305,"-x,-y",46489
64,0.25,20260919,5159,certified,10187,"+x,+y",12371
64,0.25,20260919,5160,certified,16530,"+x,+y",21276
64,0.25,20260919,5161,certified,14329,"+x,+y",16735
64,0.25,20260919,5162,certified,11925,"-x,-y",15428
64,0.25,20260919,5163,certified,6746,"-x,+y",8930
64,0.25,20260919,5164,certified,6184,"-x,+y",8368
64,0.25,20260919,5165,certified,5084,"-x,+y",8475
64,0.25,20260919,5166,certified,75751,"-x,-y",77935
64,0.25,20260919,5167,certified,1822,"-x,+y",5419
64,0.25,20260919,5168,certified,17761,"+x,+y",19945
64,0.25,20260919,5169,certified,17502,"+x,-y",21472
64,0.25,20260919,5170,certified,28164,"+x,+y",32775
64,0.25,20260919,5171,certified,1245,"+x,-y",3448
64,0.25,20260919,5172,certified,9676,"+x,+y",12725
64,0.25,20260919,5173,certified,3866,"-x,+y",6225
64,0.25,20260919,5174,certified,1048,"-x,+y",3287
64,0.25,20260919,5175,certified,4870,"-x,+y",7054
64,0.25,20260919,5176,certified,28759,"-x,-y",30943
64,0.25,20260919,5177,certified,34149,"+x,+y",38994
64,0.25,20260919,5178,certified,5779,"+x,+y",8138
64,0.25,20260919,5179,certified,2715,"+x,-y",5793
64,0.25,20260919,5180,certified,15035,"+x,+y",17264
64,0.25,20260919,5181,certified,19369,"+x,-y",21558
64,0.25,20260919,5182,certified,1113,"-x,-y",3300
64,0.25,20260919,5183,certified,25916,"-x,+y",28100
64,0.25,20260919,5184,certified,18816,"-x,+y",22590
64,0.25,20260919,5185,certified,10786,"+x,-y",13017
64,0.25,20260919,5186,certified,14871,"+x,+y",17055
64,0.25,20260919,5187,certified,43520,"-x,+y",47127
64,0.25,20260919,5188,certified,8810,"+x,-y",12719
64,0.25,20260919,5189,certified,19908,"-x,+y",22436
64,0.25,20260919,5190,certified,20137,"-x,-y",22590
64,0.25,20260919,5191,certified,6739,"+x,+y",8968
64,0.25,20260919,5192,certified,82264,"+x,-y",84684
64,0.25,20260919,5193,certified,39032,"-x,+y",41660
64,0.25,20260919,5194,certified,2316,"-x,+y",6339
64,0.25,20260919,5195,certified,40508,"+x,+y",43647
64,0.25,20260919,5196,certified,14278,"-x,-y",17729
64,0.25,20260919,5197,certified,1462,"+x,+y",3646
64,0.25,20260919,5198,certified,24967,"-x,-y",27638
64,0.25,20260919,5199,certified,12344,"-x,+y",14571
64,0.25,20260919,5200,certified,25157,"-x,+y",27715
64,0.25,20260919,5201,certified,3123,"+x,+y",5586
64,0.25,20260919,5202,certified,29029,"+x,-y",31752
64,0.25,20260919,5203,certified,8582,"+x,-y",10766
64,0.25,20260919,5204,certified,22493,"-x,+y",24737
64,0.25,20260919,5205,certified,6161,"-x,-y",9415
64,0.25,20260919,5206,certified,34197,"+x,+y",38387
64,0.25,20260919,5207,certified,6915,"+x,+y",9382
64,0.25,20260919,5208,certified,11547,"+x,+y",13731
64,0.25,20260919,5209,certified,20354,"-x,+y",22538
64,0.25,20260919,5210,certified,7450,"+x,-y",9634
64,0.25,20260919,5211,certified,11725,"-x,-y",14396
64,0.25,20260919,5212,certified,23303,"+x,+y",25487
64,0.25,20260919,5213,certified,2072,"-x,-y",4256
64,0.25,20260919,5214,certified,38210,"+x,-y",41505
64,0.25,20260919,5215,certified,16227,"+x,+y",20250
64,0.25,20260919,5216,certified,31820,"+x,-y",36571
64,0.25,20260919,5217,certified,17104,"-x,+y",21121
64,0.25,20260919,5218,certified,12488,"+x,+y",14672
64,0.25,20260919,5219,certified,23954,"-x,-y",27107
64,0.25,20260919,5220,certified,18846,"+x,-y",21725
64,0.25,20260919,5221,certified,30521,"+x,+y",32705
64,0.25,20260919,5222,certified,1562,"+x,+y",3746
64,0.25,20260919,5223,certified,4257,"-x,-y",6441
64,0.25,20260919,5224,certified,13326,"-x,+y",16474
64,0.25,20260919,5225,certified,15687,"+x,+y",17871
64,0.25,20260919,5226,certified,3630,"+x,-y",5817
64,0.25,20260919,5227,certified,8742,"+x,-y",10969
64,0.25,20260919,5228,certified,13204,"+x,+y",15388
64,0.25,20260919,5229,certified,18995,"+x,+y",21250
64,0.25,20260919,5230,certified,12636,"+x,-y",16129
64,0.25,20260919,5231,certified,38073,"-x,+y",41954
64,0.25,20260919,5232,certified,41319,"-x,+y",43503
64,0.25,20260919,5233,certified,3222,"-x,+y",5406
64,0.25,20260919,5234,certified,17466,"-x,+y",21479
64,0.25,20260919,5235,certified,28297,"+x,+y",31690
64,0.25,20260919,5236,certified,13168,"-x,-y",16334
64,0.25,20260919,5237,certified,7449,"-x,-y",10328
64,0.25,20260919,5238,certified,76446,"+x,+y",80340
64,0.25,20260919,5239,certified,7519,"+x,-y",9703
64,0.25,20260919,5240,certified,1256,"-x,+y",3440
64,0.25,20260919,5241,certified,4208,"-x,+y",6392
64,0.25,20260919,5242,certified,15588,"+x,-y",18410
64,0.25,20260919,5243,certified,14914,"+x,-y",18511
64,0.25,20260919,5244,certified,21307,"-x,+y",25221
64,0.25,20260919,5245,certified,10087,"-x,+y",12749
64,0.25,20260919,5246,certified,2407,"-x,-y",4591
64,0.25,20260919,5247,certified,8367,"+x,+y",10551
64,0.25,20260919,5248,certified,15911,"-x,+y",19835
64,0.25,20260919,5249,certified,7822,"-x,-y",11316
64,0.25,20260919,5250,certified,14935,"+x,-y",17163
64,0.25,20260919,5251,certified,6084,"+x,-y",9681
64,0.25,20260919,5252,certified,16242,"+x,-y",20671
64,0.25,20260919,5253,certified,4787,"+x,+y",7297
64,0.25,20260919,5254,certified,7244,"-x,+y",9428
64,0.25,20260919,5255,certified,8877,"-x,-y",11061
64,0.25,20260919,5256,certified,1175,"-x,-y",3420
64,0.25,20260919,5257,certified,38667,"+x,+y",40855
64,0.25,20260919,5258,certified,66236,"+x,+y",68420
64,0.25,20260919,5259,certified,61876,"+x,-y",66523
64,0.25,20260919,5260,certified,55140,"-x,+y",59361
64,0.25,20260919,5261,certified,11225,"-x,-y",13413
64,0.25,20260919,5262,certified,14534,"+x,-y",19034
64,0.25,20260919,5263,certified,8405,"-x,-y",11180
64,0.25,20260919,5264,certified,26559,"-x,-y",29324
64,0.25,20260919,5265,certified,4277,"-x,-y",6461
64,0.25,20260919,5266,certified,2019,"-x,-y",4203
64,0.25,20260919,5267,certified,17395,"+x,+y",19586
64,0.25,20260919,5268,certified,11012,"+x,-y",15243
64,0.25,20260919,5269,certified,12210,"+x,-y",15079
64,0.25,20260919,5270,certified,15749,"-x,-y",19346
64,0.25,20260919,5271,certified,28914,"-x,+y",31793
64,0.25,20260919,5272,certified,53634,"-x,+y",56305
64,0.25,20260919,5273,certified,17167,"+x,-y",19351
64,0.25,20260919,5274,certified,19539,"-x,-y",21784
64,0.25,20260919,5275,certified,24042,"-x,+y",26358
64,0.25,20260919,5276,certified,9360,"+x,-y",11549
64,0.25,20260919,5277,certified,5831,"-x,-y",8015
64,0.25,20260919,5278,certified,6917,"-x,-y",9101
64,0.25,20260919,5279,certified,22689,"-x,+y",24873
64,0.25,20260919,5280,certified,7967,"+x,+y",10151
64,0.25,20260919,5281,certified,24965,"-x,+y",27149
64,0.25,20260919,5282,certified,19583,"+x,+y",21767
64,0.25,20260919,5283,certified,1541,"-x,-y",4004
64,0.25,20260919,5284,certified,38418,"+x,+y",40602
64,0.25,20260919,5285,certified,13076,"-x,-y",15260
64,0.25,20260919,5286,certified,3317,"+x,-y",5573
64,0.25,20260919,5287,certified,26924,"-x,+y",30739
64,0.25,20260919,5288,certified,15130,"+x,-y",18415
64,0.25,20260919,5289,certified,4163,"+x,+y",6481
64,0.25,20260919,5290,certified,5303,"+x,+y",7487
64,0.25,20260919,5291,certified,18933,"-x,+y",22146
64,0.25,20260919,5292,certified,19935,"+x,+y",22643
64,0.25,20260919,5293,certified,52523,"-x,+y",56541
64,0.25,20260919,5294,certified,15691,"-x,+y",19823
64,0.25,20260919,5295,certified,18702,"-x,+y",23343
64,0.25,20260919,5296,certified,25685,"-x,-y",29594
64,0.25,20260919,5297,certified,7511,"+x,+y",9695
64,0.25,20260919,5298,certified,3017,"+x,+y",5201
64,0.25,20260919,5299,certified,10318,"-x,-y",12502
64,0.25,20260919,5300,certified,2347,"-x,-y",5424
64,0.25,20260919,5301,certified,48461,"-x,-y",52431
64,0.25,20260919,5302,certified,18327,"-x,-y",20884
64,0.25,20260919,5303,certified,6174,"+x,+y",8358
64,0.25,20260919,5304,certified,5787,"-x,-y",7990
64,0.25,20260919,5305,certified,3181,"+x,-y",5696
64,0.25,20260919,5306,certified,23705,"+x,-y",26477
64,0.25,20260919,5307,certified,21324,"+x,-y",25753
64,0.25,20260919,5308,certified,3126,"+x,-y",5310
64,0.25,20260919,5309,certified,10804,"-x,+y",13995
64,0.25,20260919,5310,certified,10807,"-x,-y",14200
64,0.25,20260919,5311,certified,40055,"+x,-y",43247
64,0.25,20260919,5312,certified,27882,"+x,+y",30554
64,0.25,20260919,5313,certified,18287,"-x,-y",20471
64,0.25,20260919,5314,certified,4540,"-x,+y",8355
64,0.25,20260919,5315,certified,16841,"-x,-y",19677
64,0.25,20260919,5316,certified,10282,"+x,-y",12466
64,0.25,20260919,5317,certified,14470,"+x,-y",16715
64,0.25,20260919,5318,certified,4784,"+x,-y",6968
64,0.25,20260919,5319,certified,2415,"+x,-y",4665
64,0.25,20260919,5320,certified,9153,"-x,-y",12544
64,0.25,20260919,5321,certified,25264,"+x,-y",29589
64,0.25,20260919,5322,certified,18371,"+x,+y",20938
64,0.25,20260919,5323,certified,3350,"-x,+y",5534
64,0.25,20260919,5324,certified,47169,"+x,-y",50110
64,0.25,20260919,5325,certified,6204,"-x,+y",9699
64,0.25,20260919,5326,certified,17752,"+x,-y",19936
64,0.25,20260919,5327,certified,6055,"-x,-y",8239
64,0.25,20260919,5328,certified,9467,"-x,+y",11651
64,0.25,20260919,5329,certified,5235,"-x,-y",7759
64,0.25,20260919,5330,certified,14757,"+x,-y",18010
64,0.25,20260919,5331,certified,10826,"+x,-y",13142
64,0.25,20260919,5332,certified,63938,"+x,+y",66155
64,0.25,20260919,5333,certified,14266,"+x,-y",17239
64,0.25,20260919,5334,certified,10097,"-x,-y",12872
64,0.25,20260919,5335,certified,11268,"+x,-y",14113
64,0.25,20260919,5336,certified,39807,"-x,+y",41991
64,0.25,20260919,5337,certified,12109,"-x,-y",15602
64,0.25,20260919,5338,certified,10340,"-x,-y",12590
64,0.25,20260919,5339,certified,22890,"+x,-y",25977
64,0.25,20260919,5340,certified,19306,"+x,-y",21490
64,0.25,20260919,5341,certified,11888,"+x,-y",16093
64,0.25,20260919,5342,certified,7709,"+x,-y",9893
64,0.25,20260919,5343,certified,6818,"+x,-y",9801
64,0.25,20260919,5344,certified,8889,"+x,+y",12278
64,0.25,20260919,5345,certified,26996,"+x,-y",31113
64,0.25,20260919,5346,certified,18987,"-x,-y",21171
64,0.25,20260919,5347,certified,10510,"-x,-y",13351
64,0.25,20260919,5348,certified,12351,"-x,-y",15116
64,0.25,20260919,5349,certified,14573,"-x,+y",17830
